family,cell,channel,pair_id,p_a_beh,p_a_probe
grid,B4/-,stated_self,cre06__hlp07,0.8394587337970734,0.7255269
grid,B4/-,stated_self,cre07__int05,0.0001903844386106357,0.39389595
grid,B4/-,stated_self,cre08__ana03,0.500004231929779,0.4988319
grid,B4/-,stated_self,emo02__cre04,9.030128921949654e-06,0.05881869
grid,B4/-,stated_self,emo02__hlp07,1.9875977841365966e-06,0.03551121
grid,B4/-,stated_self,emo03__ana08,3.979613097726542e-06,0.01053324
grid,B4/-,stated_self,emo05__slf02,0.0012843409494962543,0.21123236
grid,B4/-,stated_self,emo06__cre08,0.4885152578353882,0.43725878
grid,B4/-,stated_self,gry01__emo06,6.326453785732156e-06,0.016982399
grid,B4/-,stated_self,gry01__hlp04,3.286616902187234e-06,0.0022242996
grid,B4/-,stated_self,gry02__emo01,1.2854393531824826e-06,0.024244763
grid,B4/-,stated_self,gry02__hlp05,6.53060681088391e-07,0.005210865
grid,B4/-,stated_self,gry03__emo04,3.09933766402537e-05,0.0890699
grid,B4/-,stated_self,gry03__hlp06,0.499787837266922,0.48966366
grid,B4/-,stated_self,gry04__hlp07,1.9825289427899406e-06,0.004213469
grid,B4/-,stated_self,gry04__pls02,2.1715413822676055e-06,0.041070737
grid,B4/-,stated_self,gry05__hlp08,4.962761181559472e-06,0.006527067
grid,B4/-,stated_self,gry05__pls01,4.962761181559472e-06,0.06492297
grid,B4/-,stated_self,gry06__hlp01,5.491988758876687e-06,0.017065313
grid,B4/-,stated_self,gry06__pls06,6.476289445345174e-05,0.071775146
grid,B4/-,stated_self,hlp01__rep06,0.9087853573968232,0.7359884
grid,B4/-,stated_self,hlp03__emo01,0.9999976184046204,0.97130466
grid,B4/-,stated_self,hlp03__rep05,0.3396685719490051,0.396822
grid,B4/-,stated_self,hlp04__ana07,2.9779060923829093e-06,0.033331536
grid,B4/-,stated_self,hlp06__rep07,3.927085708710365e-05,0.15055488
grid,B4/-,stated_self,hlp08__emo05,0.9999985833866276,0.993446
grid,B4/-,stated_self,int01__hlp01,0.4999815821647644,0.51098156
grid,B4/-,stated_self,int01__slf01,0.5377138257026672,0.50467646
grid,B4/-,stated_self,int02__ana05,0.0008298194006783888,0.16932772
grid,B4/-,stated_self,int03__ana05,0.11180558509659022,0.39535862
grid,B4/-,stated_self,int04__cre04,0.5001302361488342,0.52234524
grid,B4/-,stated_self,int04__emo03,0.9999925410579635,0.8670095
grid,B4/-,stated_self,int05__ana06,0.5186343193054199,0.6161875
grid,B4/-,stated_self,int06__cre05,0.4997912347316742,0.4843069
grid,B4/-,stated_self,rep01__hlp04,0.9999957703963673,0.9727019
grid,B4/-,stated_self,rep03__ana07,0.5002149547626686,0.7243737
grid,B4/-,stated_self,rep03__emo04,0.9999964856521046,0.93296486
grid,B4/-,stated_self,rep05__emo04,0.8111922293901443,0.5796591
grid,B4/-,stated_self,rep06__emo01,0.9999978335882815,0.97689533
grid,B4/-,stated_self,rep07__cre07,0.9999742016243545,0.7908701
grid,B4/-,stated_self,rep08__ana04,0.030054055154323578,0.47116813
grid,B4/-,stated_self,rep08__cre03,0.49999433755874634,0.49757
grid,B4/-,stated_self,sig_feelings__sig_specs,0.000130742697479036,0.053875178
grid,B4/-,stated_self,sig_long__sig_short,0.9999008860795584,0.83047545
grid,B4/-,stated_self,sig_roast__sig_bedtime,1.0207969921793847e-05,0.067402676
grid,B4/-,stated_self,slf01__hlp02,0.5,0.51897824
grid,B4/-,stated_self,slf02__rep04,1.4182384688865568e-06,0.0047310283
grid,B4/-,stated_self,slf03__ana03,0.311291366815567,0.48482
grid,B4/-,stated_self,slf04__rep02,2.0999176797431574e-06,0.010899855
hyst,H_t0/Vex,revealed,ana01__slf04,0.9984097247943282,0.98610735
hyst,H_t0/Vex,revealed,ana02__hlp02,0.999996704165369,0.9949683
hyst,H_t0/Vex,revealed,avn01__hlp02,2.0699689073921945e-08,0.0002939374
hyst,H_t0/Vex,revealed,avn01__pls05,4.868100367261263e-10,0.0004613763
hyst,H_t0/Vex,revealed,avn02__hlp01,2.4404533682798046e-06,0.0036745083
hyst,H_t0/Vex,revealed,avn02__pls03,2.801398224505647e-09,0.00050278497
hyst,H_t0/Vex,revealed,avn03__hlp05,0.9999962889363587,0.9941255
hyst,H_t0/Vex,revealed,avn03__pls02,6.693299383186968e-06,0.0040168976
hyst,H_t0/Vex,revealed,avn04__hlp06,1.255499615382405e-08,0.00057020376
hyst,H_t0/Vex,revealed,avn04__pls01,2.6578925726994385e-08,0.00054353493
hyst,H_t0/Vex,revealed,cre06__hlp07,0.9973792084492743,0.9752881
hyst,H_t0/Vex,revealed,gry01__emo06,4.382123464097276e-08,0.0004483902
hyst,H_t0/Vex,revealed,gry01__hlp04,2.801398224505647e-09,0.00025221682
hyst,H_t0/Vex,revealed,gry02__emo01,6.588257023265598e-11,0.0025038512
hyst,H_t0/Vex,revealed,gry02__hlp05,7.215964092921467e-08,0.00088420743
hyst,H_t0/Vex,revealed,gry03__emo04,4.382123464097276e-08,0.0010964735
hyst,H_t0/Vex,revealed,gry03__hlp06,0.0004560620291158557,0.022658117
hyst,H_t0/Vex,revealed,hlp03__emo01,4.5136052762018153e-07,0.0013620995
hyst,H_t0/Vex,revealed,int04__emo03,0.46411147713661194,0.47879308
hyst,H_t0/Vex,revealed,rep03__ana07,0.47631620884385484,0.47988603
hyst,H_t0/Vex,revealed,sig_feelings__sig_specs,0.9999999278403591,0.9971231
hyst,H_t0/Vex,revealed,sig_long__sig_short,0.18877272307872772,0.036945295
hyst,H_t0/Vex,revealed,sig_roast__sig_bedtime,6.422336973344045e-08,0.0009964714
hyst,H_t0/Vex,stated_self,ana01__slf04,0.9999960338432174,0.9536767
hyst,H_t0/Vex,stated_self,ana02__hlp02,0.9999622788636771,0.8397181
hyst,H_t0/Vex,stated_self,avn01__hlp02,3.1560239222017117e-07,0.0017250333
hyst,H_t0/Vex,stated_self,avn01__pls05,5.930560043054811e-09,0.0027156794
hyst,H_t0/Vex,stated_self,avn02__hlp01,1.8454178416504874e-06,0.09155711
hyst,H_t0/Vex,stated_self,avn02__pls03,2.52173691706048e-07,0.0024871558
hyst,H_t0/Vex,stated_self,avn03__hlp05,0.5000069737434387,0.5071031
hyst,H_t0/Vex,stated_self,avn03__pls02,0.007032112218439579,0.4618139
hyst,H_t0/Vex,stated_self,avn04__hlp06,3.702722324305796e-07,0.007729683
hyst,H_t0/Vex,stated_self,avn04__pls01,1.1587222203957026e-07,0.002151075
hyst,H_t0/Vex,stated_self,cre06__hlp07,0.5000350475311279,0.51672137
hyst,H_t0/Vex,stated_self,gry01__emo06,5.6267577264179636e-08,0.0017218612
hyst,H_t0/Vex,stated_self,gry01__hlp04,4.965596289707719e-08,0.0006096183
hyst,H_t0/Vex,stated_self,gry02__emo01,3.7912800676664915e-10,0.0042392747
hyst,H_t0/Vex,stated_self,gry02__hlp05,2.1817312401140043e-09,0.002837056
hyst,H_t0/Vex,stated_self,gry03__emo04,1.1911845376744168e-07,0.0075095594
hyst,H_t0/Vex,stated_self,gry03__hlp06,0.4999946355819702,0.49934348
hyst,H_t0/Vex,stated_self,hlp03__emo01,0.9842225518077612,0.4683833
hyst,H_t0/Vex,stated_self,int04__emo03,0.9999855168989598,0.66404676
hyst,H_t0/Vex,stated_self,rep03__ana07,0.4999781847000122,0.49887002
hyst,H_t0/Vex,stated_self,sig_feelings__sig_specs,0.9910067757591605,0.7377225
hyst,H_t0/Vex,stated_self,sig_long__sig_short,0.5012225210666656,0.5659598
hyst,H_t0/Vex,stated_self,sig_roast__sig_bedtime,5.945779264493467e-07,0.013649978
hyst,H_t2/Lazlo,revealed,ana01__slf04,0.9998982810766244,0.93835604
hyst,H_t2/Lazlo,revealed,ana02__hlp02,0.3112403835812074,0.35920906
hyst,H_t2/Lazlo,revealed,avn01__hlp02,1.790873976892371e-10,0.0012750939
hyst,H_t2/Lazlo,revealed,avn01__pls05,8.91623667259589e-12,0.0018678643
hyst,H_t2/Lazlo,revealed,avn02__hlp01,8.026139752814743e-10,0.001995687
hyst,H_t2/Lazlo,revealed,avn02__pls03,4.211732091558007e-12,0.0030329789
hyst,H_t2/Lazlo,revealed,avn03__hlp05,0.3112296614861913,0.35087776
hyst,H_t2/Lazlo,revealed,avn03__pls02,0.0004554987100739219,0.04458438
hyst,H_t2/Lazlo,revealed,avn04__hlp06,1.1448674473724108e-11,0.0018884261
hyst,H_t2/Lazlo,revealed,avn04__pls01,3.11207240533129e-11,0.0032160408
hyst,H_t2/Lazlo,revealed,cre06__hlp07,0.9944448406240554,0.89809227
hyst,H_t2/Lazlo,revealed,gry01__emo06,4.868100367261263e-10,0.0022460031
hyst,H_t2/Lazlo,revealed,gry01__hlp04,1.887567185887562e-11,0.002036293
hyst,H_t2/Lazlo,revealed,gry02__emo01,5.197690096488334e-16,0.009127613
hyst,H_t2/Lazlo,revealed,gry02__hlp05,1.0439839470070388e-14,0.0037197534
hyst,H_t2/Lazlo,revealed,gry03__emo04,2.4236843434999322e-11,0.004472152
hyst,H_t2/Lazlo,revealed,gry03__hlp06,2.2710692946237288e-05,0.023017235
hyst,H_t2/Lazlo,revealed,hlp03__emo01,3.11207240533129e-11,0.004531986
hyst,H_t2/Lazlo,revealed,int04__emo03,3.7912800676664915e-10,0.002254014
hyst,H_t2/Lazlo,revealed,rep03__ana07,2.2719147500183112e-05,0.0794077
hyst,H_t2/Lazlo,revealed,sig_feelings__sig_specs,0.9075509458780289,0.602193
hyst,H_t2/Lazlo,revealed,sig_long__sig_short,5.130940117226146e-11,0.0030341416
hyst,H_t2/Lazlo,revealed,sig_roast__sig_bedtime,4.172439621022081e-07,0.0054274164
hyst,H_t2/Lazlo,stated_self,ana01__slf04,0.6289772451855242,0.53930235
hyst,H_t2/Lazlo,stated_self,ana02__hlp02,0.9998608615605917,0.76879704
hyst,H_t2/Lazlo,stated_self,avn01__hlp02,0.059601638466119766,0.49769592
hyst,H_t2/Lazlo,stated_self,avn01__pls05,7.614989527837679e-09,0.081008054
hyst,H_t2/Lazlo,stated_self,avn02__hlp01,0.4999866485595703,0.50032985
hyst,H_t2/Lazlo,stated_self,avn02__pls03,0.1887703388929367,0.497244
hyst,H_t2/Lazlo,stated_self,avn03__hlp05,0.49998247623443604,0.50036746
hyst,H_t2/Lazlo,stated_self,avn03__pls02,2.0699689073921945e-08,0.14951874
hyst,H_t2/Lazlo,stated_self,avn04__hlp06,0.0015866716157688643,0.32275197
hyst,H_t2/Lazlo,stated_self,avn04__pls01,8.026139752814743e-10,0.0049642245
hyst,H_t2/Lazlo,stated_self,cre06__hlp07,0.999999442858508,0.99305016
hyst,H_t2/Lazlo,stated_self,gry01__emo06,2.9526517342226555e-10,0.0035465267
hyst,H_t2/Lazlo,stated_self,gry01__hlp04,3.7912800676664915e-10,0.0011223245
hyst,H_t2/Lazlo,stated_self,gry02__emo01,2.5545444665847628e-12,0.0069066924
hyst,H_t2/Lazlo,stated_self,gry02__hlp05,2.4236843434999322e-11,0.0022781345
hyst,H_t2/Lazlo,stated_self,gry03__emo04,3.7912800676664915e-10,0.0071004913
hyst,H_t2/Lazlo,stated_self,gry03__hlp06,0.5,0.50570416
hyst,H_t2/Lazlo,stated_self,hlp03__emo01,3.317650367762326e-07,0.012444717
hyst,H_t2/Lazlo,stated_self,int04__emo03,0.4999999403953552,0.4999272
hyst,H_t2/Lazlo,stated_self,rep03__ana07,0.49989941716194153,0.5104953
hyst,H_t2/Lazlo,stated_self,sig_feelings__sig_specs,0.9910068805118014,0.9685409
hyst,H_t2/Lazlo,stated_self,sig_long__sig_short,1.834326592842217e-07,0.0059181275
hyst,H_t2/Lazlo,stated_self,sig_roast__sig_bedtime,2.6578925726994385e-08,0.0061892625
hyst,H_t2/Mira,revealed,ana01__slf04,0.5000000080787068,0.5004124
hyst,H_t2/Mira,revealed,ana02__hlp02,0.500000018007082,0.49730673
hyst,H_t2/Mira,revealed,avn01__hlp02,2.5545444665847628e-12,0.0011473853
hyst,H_t2/Mira,revealed,avn01__pls05,2.8378424352733418e-14,0.0017447148
hyst,H_t2/Mira,revealed,avn02__hlp01,6.588257023265598e-11,0.0015537292
hyst,H_t2/Mira,revealed,avn02__pls03,3.6438618778149995e-14,0.002908487
hyst,H_t2/Mira,revealed,avn03__hlp05,0.4999862323337845,0.45012861
hyst,H_t2/Mira,revealed,avn03__pls02,5.960477195867515e-08,0.0069724172
hyst,H_t2/Mira,revealed,avn04__hlp06,5.699958734173283e-13,0.0025298991
hyst,H_t2/Mira,revealed,avn04__pls01,4.4391327094252253e-13,0.0022101654
hyst,H_t2/Mira,revealed,cre06__hlp07,0.9910068750680514,0.8138951
hyst,H_t2/Mira,revealed,gry01__emo06,9.213125698275242e-15,0.0034953419
hyst,H_t2/Mira,revealed,gry01__hlp04,3.215696887373318e-14,0.0017271164
hyst,H_t2/Mira,revealed,gry02__emo01,7.562594967914908e-16,0.005759013
hyst,H_t2/Mira,revealed,gry02__hlp05,1.0439839470070388e-14,0.0041368934
hyst,H_t2/Mira,revealed,gry03__emo04,1.2718328452031302e-13,0.0033473363
hyst,H_t2/Mira,revealed,gry03__hlp06,1.5494096890916742e-12,0.0030398273
hyst,H_t2/Mira,revealed,hlp03__emo01,9.397644338063338e-13,0.003783933
hyst,H_t2/Mira,revealed,int04__emo03,3.11207240533129e-11,0.0046389527
hyst,H_t2/Mira,revealed,rep03__ana07,0.4999383035123932,0.46816665
hyst,H_t2/Mira,revealed,sig_feelings__sig_specs,0.9999999999997308,0.9944105
hyst,H_t2/Mira,revealed,sig_long__sig_short,5.4079709460586045e-12,0.0014329151
hyst,H_t2/Mira,revealed,sig_roast__sig_bedtime,9.710563584242222e-16,0.008087787
hyst,H_t2/Mira,stated_self,ana01__slf04,0.9999988537566367,0.96319735
hyst,H_t2/Mira,stated_self,ana02__hlp02,0.9999946369812278,0.9320729
hyst,H_t2/Mira,stated_self,avn01__hlp02,8.030433384931257e-08,0.0016407609
hyst,H_t2/Mira,stated_self,avn01__pls05,8.459489359013972e-11,0.0034141063
hyst,H_t2/Mira,stated_self,avn02__hlp01,2.11978843367433e-07,0.0014769355
hyst,H_t2/Mira,stated_self,avn02__pls03,2.029326012786825e-10,0.0028460177
hyst,H_t2/Mira,stated_self,avn03__hlp05,7.93969229562208e-05,0.4783832
hyst,H_t2/Mira,stated_self,avn03__pls02,5.6267577264179636e-08,0.017148936
hyst,H_t2/Mira,stated_self,avn04__hlp06,7.572557692014925e-08,0.004988971
hyst,H_t2/Mira,stated_self,avn04__pls01,2.801398224505647e-09,0.0021246704
hyst,H_t2/Mira,stated_self,cre06__hlp07,0.9999856957128941,0.9659252
hyst,H_t2/Mira,stated_self,gry01__emo06,1.4700386741228755e-11,0.0032224343
hyst,H_t2/Mira,stated_self,gry01__hlp04,8.026139752814743e-10,0.00063730124
hyst,H_t2/Mira,stated_self,gry02__emo01,1.3673491592453013e-12,0.0062027737
hyst,H_t2/Mira,stated_self,gry02__hlp05,3.11207240533129e-11,0.0021190413
hyst,H_t2/Mira,stated_self,gry03__emo04,3.7912800676664915e-10,0.003256228
hyst,H_t2/Mira,stated_self,gry03__hlp06,0.46207091212272644,0.49396
hyst,H_t2/Mira,stated_self,hlp03__emo01,0.005493518353301141,0.020924194
hyst,H_t2/Mira,stated_self,int04__emo03,0.5,0.5006664
hyst,H_t2/Mira,stated_self,rep03__ana07,0.5033287107944489,0.5466039
hyst,H_t2/Mira,stated_self,sig_feelings__sig_specs,0.9999999999945921,0.9899219
hyst,H_t2/Mira,stated_self,sig_long__sig_short,1.7821697952058457e-05,0.25785226
hyst,H_t2/Mira,stated_self,sig_roast__sig_bedtime,4.868100367261263e-10,0.004194709
hyst,H_t2/Vex,revealed,ana01__slf04,0.5000008640506373,0.5879216
hyst,H_t2/Vex,revealed,ana02__hlp02,0.7810882420967129,0.9016689
hyst,H_t2/Vex,revealed,avn01__hlp02,7.924870092068659e-05,0.15458736
hyst,H_t2/Vex,revealed,avn01__pls05,2.9147994581979475e-05,0.019759782
hyst,H_t2/Vex,revealed,avn02__hlp01,0.973677035421133,0.6970241
hyst,H_t2/Vex,revealed,avn02__pls03,0.42257973551750183,0.55886555
hyst,H_t2/Vex,revealed,avn03__hlp05,0.9997235736820134,0.9431913
hyst,H_t2/Vex,revealed,avn03__pls02,0.5,0.516593
hyst,H_t2/Vex,revealed,avn04__hlp06,0.31122966572578825,0.25050306
hyst,H_t2/Vex,revealed,avn04__pls01,2.271296672584633e-05,0.020727776
hyst,H_t2/Vex,revealed,cre06__hlp07,0.8112294238345328,0.8747059
hyst,H_t2/Vex,revealed,gry01__emo06,0.9973608265772782,0.67888594
hyst,H_t2/Vex,revealed,gry01__hlp04,0.4966536010977851,0.27934217
hyst,H_t2/Vex,revealed,gry02__emo01,1.7881934229711793e-07,0.01054647
hyst,H_t2/Vex,revealed,gry02__hlp05,5.0666247587011215e-06,0.023330742
hyst,H_t2/Vex,revealed,gry03__emo04,0.001586357596215393,0.20116407
hyst,H_t2/Vex,revealed,gry03__hlp06,0.9990366065294289,0.9679477
hyst,H_t2/Vex,revealed,hlp03__emo01,0.18877032758884194,0.09127991
hyst,H_t2/Vex,revealed,int04__emo03,0.7499985694885254,0.70677257
hyst,H_t2/Vex,revealed,rep03__ana07,0.49739138844131503,0.35585114
hyst,H_t2/Vex,revealed,sig_feelings__sig_specs,0.49999935834258125,0.2661599
hyst,H_t2/Vex,revealed,sig_long__sig_short,2.3879770710832915e-07,0.008990234
hyst,H_t2/Vex,revealed,sig_roast__sig_bedtime,0.5012363038942844,0.87907815
hyst,H_t2/Vex,stated_self,ana01__slf04,0.5033445621614874,0.63681394
hyst,H_t2/Vex,stated_self,ana02__hlp02,0.9999958169501042,0.95927155
hyst,H_t2/Vex,stated_self,avn01__hlp02,0.9999995246313631,0.9926248
hyst,H_t2/Vex,stated_self,avn01__pls05,0.6113499402999878,0.9106927
hyst,H_t2/Vex,stated_self,avn02__hlp01,0.9999996882216635,0.9947211
hyst,H_t2/Vex,stated_self,avn02__pls03,0.9999862321546971,0.982618
hyst,H_t2/Vex,stated_self,avn03__hlp05,0.9999987483932955,0.99210817
hyst,H_t2/Vex,stated_self,avn03__pls02,0.9999986910239613,0.9872892
hyst,H_t2/Vex,stated_self,avn04__hlp06,0.6887652738973884,0.97883856
hyst,H_t2/Vex,stated_self,avn04__pls01,0.05960293688519869,0.6606238
hyst,H_t2/Vex,stated_self,cre06__hlp07,0.9999938034430897,0.9720415
hyst,H_t2/Vex,stated_self,gry01__emo06,0.9999381835004897,0.9424582
hyst,H_t2/Vex,stated_self,gry01__hlp04,1.3121383290126687e-05,0.30913413
hyst,H_t2/Vex,stated_self,gry02__emo01,2.1255574722545134e-07,0.0070378496
hyst,H_t2/Vex,stated_self,gry02__hlp05,7.614989527837679e-09,0.0027002804
hyst,H_t2/Vex,stated_self,gry03__emo04,0.9853438846766949,0.90115213
hyst,H_t2/Vex,stated_self,gry03__hlp06,0.9999998808815462,0.994914
hyst,H_t2/Vex,stated_self,hlp03__emo01,0.4998328587824403,0.40694132
hyst,H_t2/Vex,stated_self,int04__emo03,0.9999999793003109,0.99501956
hyst,H_t2/Vex,stated_self,rep03__ana07,0.9999769668329463,0.96233773
hyst,H_t2/Vex,stated_self,sig_feelings__sig_specs,4.379322025016563e-07,0.017599352
hyst,H_t2/Vex,stated_self,sig_long__sig_short,0.6107577793300152,0.8581146
hyst,H_t2/Vex,stated_self,sig_roast__sig_bedtime,0.9999999793003109,0.99129033
hyst,H_t4/Lazlo,revealed,ana01__slf04,0.4620709246777226,0.101857945
hyst,H_t4/Lazlo,revealed,ana02__hlp02,4.186080246881829e-06,0.17662251
hyst,H_t4/Lazlo,revealed,avn01__hlp02,6.588257023265598e-11,0.0037160858
hyst,H_t4/Lazlo,revealed,avn01__pls05,3.995979588888865e-11,0.0041639265
hyst,H_t4/Lazlo,revealed,avn02__hlp01,4.2082957985023484e-07,0.005571254
hyst,H_t4/Lazlo,revealed,avn02__pls03,9.373265896783778e-08,0.09712089
hyst,H_t4/Lazlo,revealed,avn03__hlp05,2.2995279291837534e-10,0.0077786986
hyst,H_t4/Lazlo,revealed,avn03__pls02,3.93392543084764e-06,0.016789377
hyst,H_t4/Lazlo,revealed,avn04__hlp06,2.384767202670557e-07,0.00851137
hyst,H_t4/Lazlo,revealed,avn04__pls01,6.250764350568261e-10,0.008246092
hyst,H_t4/Lazlo,revealed,cre06__hlp07,0.999634451075508,0.7503871
hyst,H_t4/Lazlo,revealed,gry01__emo06,2.1817312401140043e-09,0.0112472195
hyst,H_t4/Lazlo,revealed,gry01__hlp04,9.58585780197474e-11,0.0055378145
hyst,H_t4/Lazlo,revealed,gry02__emo01,1.7212385420499292e-14,0.0091012735
hyst,H_t4/Lazlo,revealed,gry02__hlp05,1.0648925317935376e-12,0.0036539459
hyst,H_t4/Lazlo,revealed,gry03__emo04,6.72196343032283e-08,0.123295665
hyst,H_t4/Lazlo,revealed,gry03__hlp06,2.919049252980699e-05,0.18196931
hyst,H_t4/Lazlo,revealed,hlp03__emo01,0.5000783205032349,0.5159594
hyst,H_t4/Lazlo,revealed,int04__emo03,5.705698171709628e-07,0.041129436
hyst,H_t4/Lazlo,revealed,rep03__ana07,7.921919163145219e-05,0.08959588
hyst,H_t4/Lazlo,revealed,sig_feelings__sig_specs,1.5804406394703818e-10,0.013657204
hyst,H_t4/Lazlo,revealed,sig_long__sig_short,1.1223885183894375e-13,0.009553123
hyst,H_t4/Lazlo,revealed,sig_roast__sig_bedtime,6.49770889449286e-06,0.017809154
hyst,H_t4/Lazlo,stated_self,ana01__slf04,0.4966537058353424,0.475581
hyst,H_t4/Lazlo,stated_self,ana02__hlp02,0.49999624490737915,0.47496805
hyst,H_t4/Lazlo,stated_self,avn01__hlp02,0.4999999403953552,0.49981034
hyst,H_t4/Lazlo,stated_self,avn01__pls05,0.4999998211860657,0.49727207
hyst,H_t4/Lazlo,stated_self,avn02__hlp01,0.5000039339065552,0.51273614
hyst,H_t4/Lazlo,stated_self,avn02__pls03,0.5000002980232239,0.50077355
hyst,H_t4/Lazlo,stated_self,avn03__hlp05,0.4999999403953552,0.50022376
hyst,H_t4/Lazlo,stated_self,avn03__pls02,0.13447071611881256,0.4545315
hyst,H_t4/Lazlo,stated_self,avn04__hlp06,0.36552944779396057,0.47380653
hyst,H_t4/Lazlo,stated_self,avn04__pls01,0.44039851427078247,0.4538237
hyst,H_t4/Lazlo,stated_self,cre06__hlp07,0.9973898180760443,0.87182957
hyst,H_t4/Lazlo,stated_self,gry01__emo06,2.52173691706048e-07,0.08233177
hyst,H_t4/Lazlo,stated_self,gry01__hlp04,9.276955381665175e-08,0.051792722
hyst,H_t4/Lazlo,stated_self,gry02__emo01,1.255499615382405e-08,0.008309385
hyst,H_t4/Lazlo,stated_self,gry02__hlp05,2.6578925726994385e-08,0.09542394
hyst,H_t4/Lazlo,stated_self,gry03__emo04,0.5,0.49939698
hyst,H_t4/Lazlo,stated_self,gry03__hlp06,0.514656126499176,0.7181315
hyst,H_t4/Lazlo,stated_self,hlp03__emo01,0.9998982865072321,0.9444809
hyst,H_t4/Lazlo,stated_self,int04__emo03,0.5000000596046448,0.503198
hyst,H_t4/Lazlo,stated_self,rep03__ana07,0.5000105500221252,0.57140625
hyst,H_t4/Lazlo,stated_self,sig_feelings__sig_specs,9.777840759284118e-09,0.008469346
hyst,H_t4/Lazlo,stated_self,sig_long__sig_short,3.050968223720918e-13,0.0063374224
hyst,H_t4/Lazlo,stated_self,sig_roast__sig_bedtime,0.5000137686729431,0.5381614
hyst,H_t4/Mira,revealed,ana01__slf04,2.37609655258722e-13,0.014484322
hyst,H_t4/Mira,revealed,ana02__hlp02,0.49972361170251234,0.35051003
hyst,H_t4/Mira,revealed,avn01__hlp02,2.5545444665847628e-12,0.0017943868
hyst,H_t4/Mira,revealed,avn01__pls05,8.13055491124615e-15,0.0037957532
hyst,H_t4/Mira,revealed,avn02__hlp01,3.7168402036713566e-12,0.0016466696
hyst,H_t4/Mira,revealed,avn02__pls03,3.1525584267981836e-16,0.008014472
hyst,H_t4/Mira,revealed,avn03__hlp05,1.1922398993752248e-07,0.008640074
hyst,H_t4/Mira,revealed,avn03__pls02,1.1829887452117528e-14,0.008524095
hyst,H_t4/Mira,revealed,avn04__hlp06,8.741170629119818e-14,0.0021698396
hyst,H_t4/Mira,revealed,avn04__pls01,2.329442884177707e-15,0.004588263
hyst,H_t4/Mira,revealed,cre06__hlp07,0.5000080269128375,0.58888906
hyst,H_t4/Mira,revealed,gry01__emo06,1.4128785904700771e-15,0.0057807146
hyst,H_t4/Mira,revealed,gry01__hlp04,1.8141719900557083e-15,0.002640902
hyst,H_t4/Mira,revealed,gry02__emo01,1.489163065914069e-16,0.008347073
hyst,H_t4/Mira,revealed,gry02__hlp05,5.197690096488334e-16,0.0043487633
hyst,H_t4/Mira,revealed,gry03__emo04,8.5695424416549e-16,0.008622368
hyst,H_t4/Mira,revealed,gry03__hlp06,1.9504188913358096e-14,0.0035192838
hyst,H_t4/Mira,revealed,hlp03__emo01,1.0439839470070388e-14,0.00661516
hyst,H_t4/Mira,revealed,int04__emo03,1.1829887452117528e-14,0.0039655347
hyst,H_t4/Mira,revealed,rep03__ana07,0.4999998038368501,0.46624333
hyst,H_t4/Mira,revealed,sig_feelings__sig_specs,0.9999999999999982,0.9835093
hyst,H_t4/Mira,revealed,sig_long__sig_short,1.887567185887562e-11,0.0025184527
hyst,H_t4/Mira,revealed,sig_roast__sig_bedtime,7.562594967914908e-16,0.010194866
hyst,H_t4/Mira,stated_self,ana01__slf04,1.32328681345939e-09,0.0040064603
hyst,H_t4/Mira,stated_self,ana02__hlp02,0.00045944332669023424,0.124883
hyst,H_t4/Mira,stated_self,avn01__hlp02,7.215964092921467e-08,0.002588816
hyst,H_t4/Mira,stated_self,avn01__pls05,1.7557111363711297e-12,0.009994197
hyst,H_t4/Mira,stated_self,avn02__hlp01,1.1587222203957026e-07,0.0023100963
hyst,H_t4/Mira,stated_self,avn02__pls03,2.2543776741212884e-12,0.010225124
hyst,H_t4/Mira,stated_self,avn03__hlp05,1.88591775085456e-07,0.002838633
hyst,H_t4/Mira,stated_self,avn03__pls02,6.588257023265598e-11,0.003865608
hyst,H_t4/Mira,stated_self,avn04__hlp06,6.250764350568261e-10,0.0016058278
hyst,H_t4/Mira,stated_self,avn04__pls01,1.8505059680776204e-13,0.010658056
hyst,H_t4/Mira,stated_self,cre06__hlp07,0.37256109807640314,0.44943208
hyst,H_t4/Mira,stated_self,gry01__emo06,2.692469999125008e-13,0.009321768
hyst,H_t4/Mira,stated_self,gry01__hlp04,2.1388939230870818e-11,0.0026105917
hyst,H_t4/Mira,stated_self,gry02__emo01,1.0439839470070388e-14,0.010422532
hyst,H_t4/Mira,stated_self,gry02__hlp05,5.030196636827966e-13,0.0053800554
hyst,H_t4/Mira,stated_self,gry03__emo04,1.5189877418495153e-14,0.014242612
hyst,H_t4/Mira,stated_self,gry03__hlp06,2.5545444665847628e-12,0.00554163
hyst,H_t4/Mira,stated_self,hlp03__emo01,1.441175331200542e-13,0.010520888
hyst,H_t4/Mira,stated_self,int04__emo03,3.2800999329868352e-12,0.0043223756
hyst,H_t4/Mira,stated_self,rep03__ana07,0.49796606134839294,0.46425188
hyst,H_t4/Mira,stated_self,sig_feelings__sig_specs,0.9999999999999828,0.9879985
hyst,H_t4/Mira,stated_self,sig_long__sig_short,3.10667587655189e-07,0.0065850085
hyst,H_t4/Mira,stated_self,sig_roast__sig_bedtime,1.1223885183894375e-13,0.01780168
hyst,H_t4/Vex,revealed,ana01__slf04,0.500000403208996,0.58710647
